Id,SalePrice
1719,205673.94578720845
1720,226355.83716482224
1721,164021.16258901992
1722,127462.69073134247
1723,154584.5288173115
1724,204579.6414399558
1725,238237.9718075625
1726,185200.04055388522
1727,159008.88516448744
1728,173536.67681561405
1729,165247.47917605255
1730,163127.59316831618
1731,120435.36180240977
1732,121236.9447232868
1733,113048.02769919513
1734,121161.91392971677
1735,126166.7625403723
1736,105105.5599100947
1737,277674.7942588167
1738,258106.64324567918
1739,250466.71262299054
1740,221929.88874013326
1741,194230.89514607113
1742,172731.47517475745
1743,178948.0702532936
1744,316623.54658819246
1745,232960.52786175386
1746,180167.18418111574
1747,209477.32522661347
1748,220879.15507559443
1749,140810.25900376408
1750,124700.3427630061
1751,257103.78645809146
1752,113683.20408927064
1753,155210.15694547756
1754,190200.41017517427
1755,170292.73175894696
1756,123584.08551981096
1757,118733.55344641274
1758,140262.19066615918
1759,157733.92993202514
1760,167948.80473612098
1761,153912.90733608068
1762,177613.72135232767
1763,184985.8063295462
1764,111966.69346833335
1765,177094.50892156555
1766,193359.44787598617
1767,238745.99381052892
1768,142150.25762359996
1769,172911.60680477554
1770,157302.61953335727
1771,124165.25311943417
1772,135886.0039169834
1773,120613.6984864996
1774,145440.72463524115
1775,141294.65702254043
1776,124567.20938297699
1777,111330.46816298747
1778,145166.7715862035
1779,119465.17306755546
1780,179024.40493628144
1781,128473.03535560974
1782,82820.57702949515
1783,140277.62456069185
1784,107631.44947023176
1785,124384.20086188166
1786,130410.40193729478
1787,163400.00873325166
1788,59329.88827789658
1789,97668.87800811495
1790,74557.99350516751
1791,180419.15889356763
1792,167543.9339398329
1793,129169.6694423558
1794,158929.77240450497
1795,137320.2556420737
1796,121229.89760432008
1797,114323.05345852923
1798,121842.17444253044
1799,108205.40060670541
1800,128554.44513230995
1801,124553.74000310608
1802,134445.83427770197
1803,146535.5510294263
1804,142454.5976469316
1805,136198.1540191087
1806,128542.47004275325
1807,134609.60577380212
1808,122768.45276380902
1809,122656.70474732901
1810,134174.76461975963
1811,101397.12319892585
1812,101355.0072773926
1813,121228.64883188282
1814,96532.0735575169
1815,50311.34813240248
1816,104830.29898821107
1817,109278.35049000681
1818,149676.85741097914
1819,120390.22771512768
1820,50454.35608541118
1821,121358.25191892816
1822,148489.98050041057
1823,41528.17622784798
1824,131850.64667219348
1825,132411.93519605164
1826,101603.15327716923
1827,102957.33736871589
1828,136326.02566597128
1829,123959.71766203873
1830,142346.80946374396
1831,140674.818442761
1832,79049.08684963874
1833,140752.0728095971
1834,116742.92368578275
1835,114796.3811773323
1836,128073.89731127392
1837,89716.58790500484
1838,126942.42947457386
1839,102235.65963638731
1840,135729.1581398499
1841,131622.36323914732
1842,88936.44984517242
1843,128273.5676344147
1844,134606.33992366228
1845,138636.23584022504
1846,158236.73114254404
1847,162820.09078543546
1848,49500.07978336687
1849,117533.36779529256
1850,118360.16576086749
1851,160271.49248403634
1852,125399.67435104406
1853,125024.26263517403
1854,171574.71714187358
1855,153584.774322899
1856,224958.54653354638
1857,155534.59232452913
1858,142409.71503485317
1859,117814.7312335143
1860,148041.0007376129
1861,117106.54053893949
1862,290053.4154198962
1863,269666.3301846283
1864,269766.0978066351
1865,339147.31126310345
1866,314510.61089463433
1867,220935.10183977667
1868,290717.37131639704
1869,205181.36578848498
1870,220250.17141246315
1871,243170.384986199
1872,178666.4701918352
1873,248251.86602563784
1874,150278.03263599105
1875,195682.4374792352
1876,199329.25664889065
1877,214404.66715206
1878,207376.50585348043
1879,127751.01428475094
1880,129639.12051052974
1881,245595.1732619515
1882,246408.552713139
1883,187735.00783769667
1884,207530.62152721817
1885,234696.19030285013
1886,276246.5401979375
1887,218740.9148979702
1888,266819.35276852123
1889,172723.03573119966
1890,113313.02539706569
1891,129038.07910928747
1892,94337.54169257995
1893,129221.1383237689
1894,125646.72739102527
1895,131907.76986788955
1896,125180.90494016733
1897,115896.33234147097
1898,111422.20468856004
1899,161753.98542535212
1900,148037.1515884589
1901,170441.5400895403
1902,156313.14643789708
1903,207923.67085298867
1904,139908.21199026552
1905,204048.99069690114
1906,160470.5236712355
1907,221475.22103338616
1908,106195.61317873737
1909,132048.98045195185
1910,118778.93829530632
1911,217036.71286703798
1912,350362.5721839736
1913,144158.09990085903
1914,55502.22023765919
1915,297452.6491539652
1916,64646.20775575007
1917,246730.67554658948
1918,139792.88046753852
1919,190935.7631846627
1920,167251.11492889895
1921,365057.75271054433
1922,300838.8894623912
1923,243605.8494664175
1924,215253.05458893412
1925,199773.65119462018
1926,363305.5861285068
1927,135382.89721716946
1928,157713.1641638619
1929,131404.15980838053
1930,125678.15188986219
1931,145572.67121695465
1932,142094.76097996673
1933,174840.1173988602
1934,179582.030093353
1935,169124.58238630273
1936,188902.59788969305
1937,185876.4917976524
1938,176945.57418242976
1939,239666.07237111643
1940,191036.17057035078
1941,171520.6950750727
1942,189460.58307997716
1943,209651.86794297537
1944,344165.6699143173
1945,381129.655327023
1946,139665.42623526533
1947,306232.70271380263
1948,177252.52557714866
1949,250965.16996332826
1950,187932.52514907034
1951,251307.71355623298
1952,214444.6037242071
1953,166233.80410527674
1954,177111.13731108798
1955,134845.8347672451
1956,300168.8179502816
1957,154527.19655022657
1958,288465.40877735213
1959,145822.00604082126
1960,115369.54363775658
1961,118038.1052886444
1962,98073.17875294537
1963,108044.59274937896
1964,103210.79574706081
1965,138375.96391224323
1966,134462.4347867951
1967,293411.4972668572
1968,397801.72593834676
1969,367537.547497286
1970,376368.18248111015
1971,435130.0085777554
1972,362392.4169087355
1973,282439.56177300436
1974,328352.4980844297
1975,541192.8908909088
1976,268077.3206851671
1977,344867.5001079987
1978,335015.148570766
1979,328636.72839270526
1980,211060.04752200976
1981,339007.12148509646
1982,217928.93430277507
1983,203710.90366521172
1984,174257.52423517517
1985,215963.14871955485
1986,207672.76075641543
1987,180903.37659247319
1988,175858.45349563926
1989,195505.08649067685
1990,209614.90654350727
1991,237485.3753322772
1992,215785.06965468908
1993,168456.98589399713
1994,233391.59722077285
1995,180109.4726918884
1996,248790.0973035855
1997,302055.4628676025
1998,312705.0496309091
1999,278627.4611202923
2000,318029.57925575325
2001,282073.3964393266
2002,236650.42179724027
2003,254046.27237419898
2004,286437.6195458636
2005,221294.1517932549
2006,219041.1724745141
2007,250156.92594771166
2008,219044.39900656615
2009,197874.79673907507
2010,199034.15739935436
2011,142436.29537788435
2012,171639.3834411517
2013,179398.75779887682
2014,188725.9220472328
2015,205322.13170157504
2016,193177.96571356064
2017,197393.26171491624
2018,110218.55015783795
2019,133981.32115523188
2020,103673.257792198
2021,96692.26415119317
2022,187188.24406299077
2023,148241.85799521164
2024,286229.7123212878
2025,343959.2613580187
2026,174483.8904983475
2027,159163.52457752873
2028,151231.88586460514
2029,167210.80637962764
2030,260087.36759443395
2031,226935.84199510724
2032,241742.9817578986
2033,243288.97140978972
2034,171628.3629387445
2035,214967.73042788703
2036,199770.02743820727
2037,210913.45042635797
2038,332922.98661071144
2039,228985.0006610544
2040,280806.69240303064
2041,309008.05815835367
2042,207030.71932188183
2043,178839.78688457547
2044,182127.39407816215
2045,208636.72707878065
2046,150302.68368427418
2047,147771.90819540486
2048,139372.6545329129
2049,147347.20328472246
2050,174358.69362848025
2051,101400.30903990546
2052,119206.5981743633
2053,149692.69644735285
2054,91573.08417673018
2055,162935.42903988628
2056,143321.48300632852
2057,110688.02948828378
2058,220106.5700074799
2059,130086.40321568746
2060,180578.01962076875
2061,177096.4982556137
2062,128046.87243157848
2063,117264.87681943635
2064,137026.1234575199
2065,118810.08693077252
2066,159397.69113929715
2067,116913.95015950229
2068,153888.57588412907
2069,85883.00370451472
2070,115597.36987152601
2071,93396.42311369455
2072,131010.46519263858
2073,129099.86004352379
2074,180265.21548144938
2075,144744.2155855276
2076,119071.88501775509
2077,153970.39251502306
2078,120615.04082244517
2079,133179.0496307137
2080,117385.66962844071
2081,126516.39544361013
2082,119229.90473478888
2083,146429.67067082255
2084,104885.78139864799
2085,112097.6527926447
2086,105323.95749340359
2087,121368.51157996661
2088,98246.56794491834
2089,79290.29686804525
2090,124584.99448851553
2091,104605.90927054347
2092,124469.73545191562
2093,121651.98986346515
2094,111019.5817247774
2095,148187.27397037492
2096,81526.63796815272
2097,101934.32422300823
2098,145147.42248152135
2099,48352.8539326721
2100,72158.44641078114
2101,113157.93287124902
2102,126860.26147240991
2103,97587.44180317683
2104,142554.91772451135
2105,134379.36346968994
2106,62607.76213091972
2107,180632.97872206444
2108,122445.84313179494
2109,109557.29985300238
2110,134364.33897665105
2111,138307.16671650612
2112,137255.5003119629
2113,122227.57279859815
2114,122238.17421340554
2115,168013.9118386195
2116,115708.38055118866
2117,146876.470871875
2118,126255.95143839349
2119,116144.32945830893
2120,113596.84578907631
2121,88469.39566286997
2122,116730.8467057367
2123,80077.37754038029
2124,153273.38791067025
2125,127430.96000249898
2126,146125.34393714624
2127,176982.9677632904
2128,128464.37003126148
2129,93283.61659502533
2130,135936.11001199103
2131,134869.62884152864
2132,112709.3842523504
2133,124141.35354302065
2134,121994.75939574689
2135,97990.63627111282
2136,76771.9286122233
2137,105964.05434828183
2138,137304.1322503375
2139,151049.2136225246
2140,137434.44978280528
2141,159719.24860245272
2142,124312.3205114791
2143,151249.2234850354
2144,130141.31535246324
2145,138715.4365993047
2146,167856.0917431959
2147,148274.69916842144
2148,130207.26486751276
2149,155927.4391136135
2150,224112.0184180733
2151,112962.22205451726
2152,187800.36899765165
2153,168707.6875504734
2154,108488.05195725604
2155,146146.65033120598
2156,269315.5992657427
2157,233264.3616225734
2158,239460.6444894065
2159,218163.19452292667
2160,187112.3321883403
2161,238434.333898904
2162,357511.92279734113
2163,343487.66963237827
2164,240614.3739705704
2165,195134.20902761642
2166,158623.16812166825
2167,210963.7253170529
2168,194447.8825853956
2169,196033.14110839498
2170,216529.1653487605
2171,157009.1625223271
2172,132311.83486433048
2173,166779.39439235718
2174,228403.12602178298
2175,285940.1768566189
2176,293116.12712646654
2177,238578.3756038181
2178,215530.21965182948
2179,136508.92788369022
2180,201096.0320366737
2181,198332.64063794416
2182,230513.681046308
2183,192862.22883868316
2184,119794.3240786329
2185,123486.9472434678
2186,147716.3373235426
2187,153298.24909053382
2188,156741.081479329
2189,318812.8194744055
2190,76261.89561324421
2191,79659.19641250929
2192,88857.26716258885
2193,113471.1971750857
2194,101287.65508982279
2195,106166.45838175216
2196,99460.37464268917
2197,119795.15296388543
2198,156494.6328623599
2199,173720.21324128122
2200,149735.87826810236
2201,143772.61459280312
2202,220604.21148342537
2203,131136.51921144826
2204,174137.3940649481
2205,118510.07476952633
2206,136978.21555942285
2207,214238.45720413467
2208,268834.1153339947
2209,249673.31116216394
2210,117961.1965253605
2211,117647.13568124516
2212,125147.23243978544
2213,108085.95531688679
2214,143978.762402799
2215,98100.67046200747
2216,151072.8137949605
2217,62354.63174626589
2218,68547.94236329857
2219,62983.40114117335
2220,67700.18220197035
2221,298894.3107125942
2222,269667.0558500894
2223,284416.87790161534
2224,206752.31831022786
2225,124570.77216334346
2226,186248.480187661
2227,196925.62925271926
2228,256429.456191615
2229,261377.99540771267
2230,147886.45186321784
2231,216823.92826990536
2232,180248.9309427309
2233,186411.96327641714
2234,241304.1893319077
2235,222211.5033782524
2236,263626.7604320523
2237,303396.42725485034
2238,181109.66353725846
2239,113558.83558915823
2240,151055.9570107967
2241,159009.70858270692
2242,124631.20800728691
2243,133023.4104831629
2244,106163.40179961915
2245,98194.47542972256
2246,142644.45821334983
2247,117925.13542672637
2248,116999.47239634782
2249,114525.19287942309
2250,124624.70911958082
2251,102713.23428615928
2252,187165.70983544603
2253,149271.2325009112
2254,179481.35084479378
2255,187325.92396282835
2256,177969.12116111672
2257,204444.1450171944
2258,157483.93624531917
2259,173439.98846776545
2260,162179.17660396118
2261,183958.7917349042
2262,209750.14464969444
2263,372850.9802862747
2264,510966.5176930233
2265,176883.0195830006
2266,288578.07287694124
2267,363022.735504594
2268,410101.7195780989
2269,151934.07992081664
2270,203563.97539011293
2271,219173.6367834365
2272,199274.2335531599
2273,164279.8807778072
2274,180387.04504033193
2275,157833.17438735394
2276,187476.10906697306
2277,182052.6492815802
2278,149268.8230379686
2279,119436.48719851085
2280,120432.72681059987
2281,169285.02383167527
2282,192496.62880225596
2283,107916.4738628129
2284,110851.95119192473
2285,136050.32160243244
2286,123518.52553156458
2287,364612.840315205
2288,275460.091083741
2289,357932.09766715433
2290,440591.92500937375
2291,330800.46142880473
2292,423711.48822410265
2293,469007.85655811115
2294,374927.6133499584
2295,478394.6065132956
2296,295443.3760066106
2297,347897.54159195814
2298,335688.5399747943
2299,348297.5264841226
2300,330419.10955001554
2301,314768.84979254066
2302,250901.30718637045
2303,249658.38518525643
2304,254722.43731375955
2305,210925.70676644697
2306,203289.0984252466
2307,209705.77149200326
2308,228222.796900983
2309,285202.85530379217
2310,212586.09336434805
2311,208988.43236996012
2312,178363.3511218528
2313,174235.83418572415
2314,178551.54491647618
2315,185201.47323836797
2316,201662.35826759294
2317,190461.35115926608
2318,187507.81546215527
2319,188466.19088683111
2320,187415.1413173939
2321,224098.23055548704
2322,185805.84007311598
2323,190957.8039004853
2324,181911.2798798856
2325,223984.61705204519
2326,173531.49103357372
2327,202960.29172023552
2328,224551.15407885378
2329,191518.66172437428
2330,180519.00191817075
2331,345135.6074648087
2332,371755.32723717554
2333,321665.0751815819
2334,258976.92788202787
2335,281101.2572322922
2336,301292.8574167547
2337,200064.05696992145
2338,259199.8880545795
2339,222673.77901525574
2340,393758.69132180134
2341,215021.8646217741
2342,234177.25641495993
2343,228869.43075313678
2344,218881.07293564535
2345,231063.6463328252
2346,211898.87401097827
2347,200382.42999770454
2348,246639.82202692382
2349,179659.93201543897
2350,312461.32876391645
2351,266698.81605168537
2352,256859.83958881412
2353,244343.24570075452
2354,141401.0451943656
2355,147266.61033162693
2356,154511.98179171106
2357,189896.26301259114
2358,203616.6552801042
2359,129488.2225730258
2360,114113.02456874453
2361,146980.57036889234
2362,282056.8320311322
2363,134907.24886389915
2364,159942.5528431509
2365,218258.21717205047
2366,192134.5414586009
2367,224735.7074663777
2368,210112.57212585906
2369,217465.96410733537
2370,164437.62787283774
2371,165342.5882205602
2372,196049.69850561928
2373,289382.43634937337
2374,310461.63991808874
2375,251492.48522072285
2376,291844.4833753952
2377,350458.0749952263
2378,142078.93832841932
2379,200228.3917209765
2380,154040.1872646433
2381,175739.92448456105
2382,206231.99703298684
2383,206558.40134825403
2384,252852.1157220256
2385,158569.93432732768
2386,129463.13488418006
2387,136688.26491536084
2388,103802.38241287813
2389,115192.74036218449
2390,145682.70645463557
2391,143959.1917797921
2392,113347.95289424372
2393,166278.15875499338
2394,135479.4540503528
2395,210363.59011002502
2396,138522.24200168948
2397,234574.95325768724
2398,129015.85792562176
2399,71498.11377669768
2400,64324.036740646996
2401,119498.0914376973
2402,137533.38811012972
2403,146742.5521832031
2404,151934.4322714762
2405,161883.1564612775
2406,139539.52883451481
2407,128969.05798994798
2408,152386.24710802187
2409,119843.43934888586
2410,169701.0792606323
2411,112198.00758488105
2412,158005.77640999993
2413,130046.22135101882
2414,159758.43213671877
2415,137743.6856142206
2416,126322.38653986291
2417,131394.78597928534
2418,131809.50582468405
2419,132379.78405962622
2420,119502.43841494883
2421,153092.3593461014
2422,104732.78889494228
2423,119146.95390660205
2424,162730.07803798863
2425,189854.37653628853
2426,136384.72758471535
2427,134530.33244440795
2428,176290.71832278484
2429,110753.32545061232
2430,132953.90534475772
2431,106844.53947480742
2432,148058.66560684264
2433,146024.12737049029
2434,140886.21119550834
2435,154217.09114575546
2436,100646.61496935441
2437,101087.76883471278
2438,119739.51135123319
2439,105440.43983944853
2440,122725.59282057398
2441,100323.2999535106
2442,96026.86813391934
2443,128969.3279169101
2444,134115.05994296513
2445,95399.68097698427
2446,136556.20034450732
2447,182765.49714280336
2448,127931.27228989221
2449,111005.50064282614
2450,155022.713133315
2451,118104.11357880812
2452,185194.16816359162
2453,92986.36408869461
2454,125948.10390569412
2455,125448.91367432453
2456,147981.99660442767
2457,137890.79691803627
2458,129436.10067957321
2459,110687.62144858325
2460,143694.2366385474
2461,127692.61590271778
2462,136641.04987285874
2463,128560.48556278402
2464,173727.28281580095
2465,147270.80070702598
2466,121635.04244230023
2467,129266.46541644559
2468,80357.65006143556
2469,82199.32291354715
2470,197741.0827709101
2471,216695.9760982528
2472,166032.32285101092
2473,118558.74707694979
2474,80173.02274786447
2475,221401.80486375056
2476,111973.84502438953
2477,131028.1606400912
2478,164636.5279603309
2479,103509.98842431308
2480,153123.61035598055
2481,120479.56667418969
2482,127383.77899936271
2483,106859.34189274153
2484,120799.67759411488
2485,121789.06041756834
2486,151744.56777557285
2487,168738.22949135175
2488,162584.33317823242
2489,154524.25129858198
2490,138481.50726796594
2491,95651.64833004789
2492,194888.45007724734
2493,150240.83216082357
2494,156938.11021229858
2495,89529.13621659805
2496,240540.71093981894
2497,159015.93897285732
2498,103456.6102724142
2499,84671.50216946584
2500,118195.78230721186
2501,144301.84180534584
2502,150510.0758918669
2503,101210.81721172384
2504,190706.1749800913
2505,227653.5606276768
2506,254889.2035034634
2507,292520.7775882965
2508,255273.51784773148
2509,218791.26992261037
2510,217838.66064171115
2511,175347.16552484885
2512,204042.9171883239
2513,232516.50310124687
2514,261602.47917074696
2515,149519.26819023828
2516,176475.4759225562
2517,145929.8419328865
2518,155275.03692294608
2519,230960.70949140127
2520,219833.78387097004
2521,190302.64822159806
2522,229324.78664979638
2523,120448.24406403521
2524,136675.65211373684
2525,148334.554291963
2526,140217.23198899277
2527,117903.3540872068
2528,123570.98442578058
2529,127430.14227455249
2530,121278.08231254865
2531,249043.79034066084
2532,229415.97716035068
2533,195854.76763257268
2534,227849.76192059543
2535,297120.0360343622
2536,235954.53490498086
2537,239886.58284058768
2538,184992.91378919344
2539,191322.78463824885
2540,185800.6481890761
2541,182569.17149299232
2542,165274.24133066536
2543,121263.88853400447
2544,121138.1518606351
2545,139380.6086191005
2546,128426.64042999083
2547,136745.58504783432
2548,161151.4046792764
2549,156160.3428333124
2550,785941.2218421516
2551,135741.05915176737
2552,135517.89946997922
2553,77235.24002923547
2554,93136.78058194113
2555,117108.22450229505
2556,97585.14346205928
2557,103553.98418237327
2558,140560.81248458472
2559,142096.95126146375
2560,149196.4645047146
2561,142686.358178662
2562,137881.9715087933
2563,146388.72195368586
2564,193018.95709400848
2565,135139.0452655098
2566,153202.10685535954
2567,137466.28666321127
2568,202621.74629945657
2569,240670.12631506004
2570,115354.57672380925
2571,198519.67704889516
2572,143984.29225445437
2573,233192.29467428182
2574,311420.1944169136
2575,134043.89994087128
2576,116672.25221923349
2577,142534.46180471382
2578,81703.765977328
2579,56288.94227234495
2580,86815.44517849339
2581,94393.45174788032
2582,105675.83043072553
2583,287656.5296731816
2584,193960.0422293624
2585,192339.83510270176
2586,237359.28131993455
2587,201361.4971185064
2588,136325.53739416425
2589,153518.0615124678
2590,204252.60558159178
2591,231475.50598032546
2592,222565.52007508083
2593,255189.9709043759
2594,186509.0566957339
2595,200038.33401986328
2596,292404.4724739261
2597,185724.8724658974
2598,278393.07525874366
2599,330185.6409012578
2600,165017.565149221
2601,142549.69715898245
2602,83999.0610359632
2603,94572.45030485207
2604,90496.24764223711
2605,82198.41475000876
2606,152761.4337471495
2607,197442.57108641663
2608,204138.85948155305
2609,174291.22740416313
2610,114001.38060676865
2611,125822.79638920719
2612,167401.8337906763
2613,129448.8311435882
2614,119075.83976947652
2615,155601.6275566325
2616,146232.98433231688
2617,187797.64477866254
2618,209017.3020669336
2619,200900.03788015645
2620,181632.49994631883
2621,174848.62761558683
2622,180694.46664818772
2623,241584.6556662773
2624,318253.5884081244
2625,309723.6684942653
2626,172116.1954796482
2627,159133.21164449074
2628,441492.1860465746
2629,490359.32099146355
2630,357422.81333597365
2631,488768.49457168224
2632,404397.61177639186
2633,296663.3346070123
2634,421075.7916804857
2635,162081.74458263823
2636,167847.82667998935
2637,177266.35153265847
2638,271382.0225010529
2639,184582.51143740237
2640,146989.20917781978
2641,99794.71797254829
2642,197602.01757765497
2643,101758.06639626667
2644,116807.1897411041
2645,108220.01235486439
2646,93564.93772992327
2647,103141.29263303021
2648,139407.45717551955
2649,151530.91683222618
2650,129180.62490121747
2651,137131.70037154926
2652,398345.83768511954
2653,257068.14743012248
2654,259300.1432959483
2655,387331.8411753396
2656,319417.18326912256
2657,363178.2201694763
2658,311797.3437801706
2659,296366.4416260514
2660,367111.1747799024
2661,349941.36076019757
2662,357295.1541224224
2663,292493.50461334764
2664,276291.9014190043
2665,313894.71497063315
2666,285908.5922665265
2667,176211.95977853407
2668,181032.9707469561
2669,192302.9656542952
2670,278338.63483601005
2671,190018.74497931683
2672,197367.9576913394
2673,200304.8990698294
2674,196601.31451320302
2675,166971.98890399805
2676,197366.52824837356
2677,201256.6925685978
2678,251778.4998885423
2679,276619.7870987439
2680,283265.750706019
2681,380659.26414252975
2682,318599.55378880026
2683,463498.56432911725
2684,303507.7999792356
2685,333416.3691138915
2686,252653.34263178858
2687,297157.25508646446
2688,217615.87037980292
2689,208237.27887588984
2690,398127.39324456954
2691,192877.01055275367
2692,142436.82798524416
2693,208313.63980021284
2694,143974.87778744867
2695,195086.32744408402
2696,185320.78478518483
2697,184577.17142637298
2698,199232.47471939094
2699,177699.5180661664
2700,157820.7779831427
2701,149843.02714642414
2702,110811.7465180405
2703,129809.40987860928
2704,137184.7957530686
2705,112233.67401487782
2706,104777.48089437622
2707,121893.25380664541
2708,131903.18709982635
2709,104786.38299227814
2710,123146.22733434365
2711,297668.283447796
2712,362561.7044393364
2713,171089.2664391242
2714,151251.80659409927
2715,171581.66275157133
2716,143842.16381930598
2717,195364.30509102525
2718,217455.81940183844
2719,152531.83270449255
2720,171469.08672185556
2721,129358.11920898447
2722,158757.4942981847
2723,145050.88413099787
2724,121837.37430523419
2725,127236.77846414383
2726,152074.07780506028
2727,169034.22722528994
2728,185506.57065430234
2729,149118.62617952898
2730,149928.61170440505
2731,132082.33091446804
2732,136330.60052335364
2733,155575.1919366485
2734,140086.22216023545
